family,genus,species,species english
PARULIDAE,SETOPHAGA,Setophaga caerulescens,Black-throated Blue Warbler
PARULIDAE,SETOPHAGA,Setophaga caerulescens,Black-throated Blue Warbler
PARULIDAE,SETOPHAGA,Setophaga palmarum,Palm Warbler
PARULIDAE,SETOPHAGA,Setophaga palmarum,Palm Warbler
PARULIDAE,SETOPHAGA,Setophaga pityophila,Olive-capped Warbler
PARULIDAE,SETOPHAGA,Setophaga pinus,Pine Warbler
PARULIDAE,SETOPHAGA,Setophaga pinus,Pine Warbler
PARULIDAE,SETOPHAGA,Setophaga pinus,Pine Warbler
PARULIDAE,SETOPHAGA,Setophaga pinus,Pine Warbler
PARULIDAE,SETOPHAGA,Setophaga coronata,Yellow-rumped Warbler
PARULIDAE,SETOPHAGA,Setophaga coronata,Yellow-rumped Warbler
PARULIDAE,SETOPHAGA,Setophaga coronata,Yellow-rumped Warbler
PARULIDAE,SETOPHAGA,Setophaga coronata,Yellow-rumped Warbler
PARULIDAE,SETOPHAGA,Setophaga coronata,Yellow-rumped Warbler
PARULIDAE,SETOPHAGA,Setophaga dominica,Yellow-throated Warbler
PARULIDAE,SETOPHAGA,Setophaga flavescens,Bahama Warbler
PARULIDAE,SETOPHAGA,Setophaga vitellina,Vitelline Warbler
PARULIDAE,SETOPHAGA,Setophaga vitellina,Vitelline Warbler
PARULIDAE,SETOPHAGA,Setophaga vitellina,Vitelline Warbler
PARULIDAE,SETOPHAGA,Setophaga discolor,Prairie Warbler
PARULIDAE,SETOPHAGA,Setophaga discolor,Prairie Warbler
PARULIDAE,SETOPHAGA,Setophaga adelaidae,Adelaide's Warbler
PARULIDAE,SETOPHAGA,Setophaga subita,Barbuda Warbler
PARULIDAE,SETOPHAGA,Setophaga delicata,St. Lucia Warbler
PARULIDAE,SETOPHAGA,Setophaga graciae,Grace's Warbler
PARULIDAE,SETOPHAGA,Setophaga graciae,Grace's Warbler
PARULIDAE,SETOPHAGA,Setophaga graciae,Grace's Warbler
PARULIDAE,SETOPHAGA,Setophaga graciae,Grace's Warbler
PARULIDAE,SETOPHAGA,Setophaga nigrescens,Black-throated Gray Warbler
PARULIDAE,SETOPHAGA,Setophaga townsendi,Townsend's Warbler
PARULIDAE,SETOPHAGA,Setophaga occidentalis,Hermit Warbler
PARULIDAE,SETOPHAGA,Setophaga chrysoparia,Golden-cheeked Warbler
PARULIDAE,SETOPHAGA,Setophaga virens,Black-throated Green Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis luteoviridis,Citrine Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis luteoviridis,Citrine Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis luteoviridis,Citrine Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis luteoviridis,Citrine Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis luteoviridis,Citrine Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis basilica,Santa Marta Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis leucophrys,White-striped Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis flaveola,Flavescent Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis leucoblephara,White-browed Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis leucoblephara,White-browed Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis signata,Pale-legged Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis signata,Pale-legged Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis nigrocristata,Black-crested Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis fulvicauda,Buff-rumped Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis fulvicauda,Buff-rumped Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis fulvicauda,Buff-rumped Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis fulvicauda,Buff-rumped Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis fulvicauda,Buff-rumped Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis fulvicauda,Buff-rumped Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis rivularis,Riverbank Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis rivularis,Riverbank Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis rivularis,Riverbank Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis bivittata,Two-banded Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis bivittata,Two-banded Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis bivittata,Two-banded Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis chrysogaster,Golden-bellied Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis chrysogaster,Golden-bellied Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis conspicillata,White-lored Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis cinereicollis,Gray-throated Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis cinereicollis,Gray-throated Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis cinereicollis,Gray-throated Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis fraseri,Gray-and-gold Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis fraseri,Gray-and-gold Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis coronata,Russet-crowned Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis coronata,Russet-crowned Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis coronata,Russet-crowned Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis coronata,Russet-crowned Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis coronata,Russet-crowned Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis coronata,Russet-crowned Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis coronata,Russet-crowned Warbler
PARULIDAE,MYIOTHLYPIS,Myiothlypis coronata,Russet-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus lachrymosus,Fan-tailed Warbler
PARULIDAE,BASILEUTERUS,Basileuterus rufifrons,Rufous-capped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus rufifrons,Rufous-capped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus rufifrons,Rufous-capped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus rufifrons,Rufous-capped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus rufifrons,Rufous-capped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus rufifrons,Rufous-capped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus rufifrons,Rufous-capped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus rufifrons,Rufous-capped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus melanogenys,Black-cheeked Warbler
PARULIDAE,BASILEUTERUS,Basileuterus melanogenys,Black-cheeked Warbler
PARULIDAE,BASILEUTERUS,Basileuterus melanogenys,Black-cheeked Warbler
PARULIDAE,BASILEUTERUS,Basileuterus ignotus,Pirre Warbler
PARULIDAE,BASILEUTERUS,Basileuterus belli,Golden-browed Warbler
PARULIDAE,BASILEUTERUS,Basileuterus belli,Golden-browed Warbler
PARULIDAE,BASILEUTERUS,Basileuterus belli,Golden-browed Warbler
PARULIDAE,BASILEUTERUS,Basileuterus belli,Golden-browed Warbler
PARULIDAE,BASILEUTERUS,Basileuterus belli,Golden-browed Warbler
PARULIDAE,BASILEUTERUS,Basileuterus culicivorus,Golden-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus culicivorus,Golden-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus culicivorus,Golden-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus culicivorus,Golden-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus culicivorus,Golden-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus culicivorus,Golden-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus culicivorus,Golden-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus culicivorus,Golden-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus culicivorus,Golden-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus culicivorus,Golden-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus culicivorus,Golden-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus culicivorus,Golden-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus culicivorus,Golden-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus culicivorus,Golden-crowned Warbler
PARULIDAE,BASILEUTERUS,Basileuterus trifasciatus,Three-banded Warbler
PARULIDAE,BASILEUTERUS,Basileuterus trifasciatus,Three-banded Warbler
PARULIDAE,BASILEUTERUS,Basileuterus tristriatus,Three-striped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus tristriatus,Three-striped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus tristriatus,Three-striped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus tristriatus,Three-striped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus tristriatus,Three-striped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus tristriatus,Three-striped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus tristriatus,Three-striped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus tristriatus,Three-striped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus tristriatus,Three-striped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus tristriatus,Three-striped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus tristriatus,Three-striped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus tristriatus,Three-striped Warbler
PARULIDAE,BASILEUTERUS,Basileuterus griseiceps,Gray-headed Warbler
PARULIDAE,CARDELLINA,Cardellina canadensis,Canada Warbler
PARULIDAE,CARDELLINA,Cardellina pusilla,Wilson's Warbler
PARULIDAE,CARDELLINA,Cardellina pusilla,Wilson's Warbler
PARULIDAE,CARDELLINA,Cardellina pusilla,Wilson's Warbler
PARULIDAE,CARDELLINA,Cardellina rubrifrons,Red-faced Warbler
PARULIDAE,CARDELLINA,Cardellina rubra,Red Warbler
PARULIDAE,CARDELLINA,Cardellina rubra,Red Warbler
PARULIDAE,CARDELLINA,Cardellina rubra,Red Warbler
PARULIDAE,CARDELLINA,Cardellina versicolor,Pink-headed Warbler
PARULIDAE,MYIOBORUS,Myioborus pictus,Painted Redstart
PARULIDAE,MYIOBORUS,Myioborus pictus,Painted Redstart
PARULIDAE,MYIOBORUS,Myioborus miniatus,Slaty-throated Whitestart
PARULIDAE,MYIOBORUS,Myioborus miniatus,Slaty-throated Whitestart
PARULIDAE,MYIOBORUS,Myioborus miniatus,Slaty-throated Whitestart
PARULIDAE,MYIOBORUS,Myioborus miniatus,Slaty-throated Whitestart
PARULIDAE,MYIOBORUS,Myioborus miniatus,Slaty-throated Whitestart
PARULIDAE,MYIOBORUS,Myioborus miniatus,Slaty-throated Whitestart
PARULIDAE,MYIOBORUS,Myioborus miniatus,Slaty-throated Whitestart
PARULIDAE,MYIOBORUS,Myioborus miniatus,Slaty-throated Whitestart
PARULIDAE,MYIOBORUS,Myioborus miniatus,Slaty-throated Whitestart
PARULIDAE,MYIOBORUS,Myioborus miniatus,Slaty-throated Whitestart
PARULIDAE,MYIOBORUS,Myioborus miniatus,Slaty-throated Whitestart
PARULIDAE,MYIOBORUS,Myioborus miniatus,Slaty-throated Whitestart
PARULIDAE,MYIOBORUS,Myioborus brunniceps,Brown-capped Whitestart
PARULIDAE,MYIOBORUS,Myioborus flavivertex,Yellow-crowned Whitestart
PARULIDAE,MYIOBORUS,Myioborus albifrons,White-fronted Whitestart
PARULIDAE,MYIOBORUS,Myioborus ornatus,Golden-fronted Whitestart
PARULIDAE,MYIOBORUS,Myioborus ornatus,Golden-fronted Whitestart
PARULIDAE,MYIOBORUS,Myioborus melanocephalus,Spectacled Whitestart
PARULIDAE,MYIOBORUS,Myioborus melanocephalus,Spectacled Whitestart
PARULIDAE,MYIOBORUS,Myioborus melanocephalus,Spectacled Whitestart
PARULIDAE,MYIOBORUS,Myioborus melanocephalus,Spectacled Whitestart
PARULIDAE,MYIOBORUS,Myioborus melanocephalus,Spectacled Whitestart
PARULIDAE,MYIOBORUS,Myioborus torquatus,Collared Whitestart
PARULIDAE,MYIOBORUS,Myioborus pariae,Paria Whitestart
PARULIDAE,MYIOBORUS,Myioborus albifacies,White-faced Whitestart
PARULIDAE,MYIOBORUS,Myioborus cardonai,Saffron-fronted Whitestart
PARULIDAE,MYIOBORUS,Myioborus castaneocapilla,Tepui Whitestart
PARULIDAE,MYIOBORUS,Myioborus castaneocapilla,Tepui Whitestart
PARULIDAE,MYIOBORUS,Myioborus castaneocapilla,Tepui Whitestart
ICTERIDAE,ICTERIA,Icteria virens,Yellow-breasted Chat
ICTERIDAE,ICTERIA,Icteria virens,Yellow-breasted Chat
ICTERIDAE,XANTHOCEPHALUS,Xanthocephalus xanthocephalus,Yellow-headed Blackbird
ICTERIDAE,DOLICHONYX,Dolichonyx oryzivorus,Bobolink
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella magna,Eastern Meadowlark
ICTERIDAE,STURNELLA,Sturnella neglecta,Western Meadowlark
ICTERIDAE,STURNELLA,Sturnella neglecta,Western Meadowlark
ICTERIDAE,LEISTES,Leistes militaris,Red-breasted Blackbird
ICTERIDAE,LEISTES,Leistes superciliaris,White-browed Blackbird
ICTERIDAE,LEISTES,Leistes bellicosus,Peruvian Meadowlark
ICTERIDAE,LEISTES,Leistes bellicosus,Peruvian Meadowlark
ICTERIDAE,LEISTES,Leistes defilippii,Pampas Meadowlark
ICTERIDAE,LEISTES,Leistes loyca,Long-tailed Meadowlark
ICTERIDAE,LEISTES,Leistes loyca,Long-tailed Meadowlark
ICTERIDAE,LEISTES,Leistes loyca,Long-tailed Meadowlark
ICTERIDAE,LEISTES,Leistes loyca,Long-tailed Meadowlark
ICTERIDAE,AMBLYCERCUS,Amblycercus holosericeus,Yellow-billed Cacique
ICTERIDAE,AMBLYCERCUS,Amblycercus holosericeus,Yellow-billed Cacique
ICTERIDAE,AMBLYCERCUS,Amblycercus holosericeus,Yellow-billed Cacique
ICTERIDAE,CASSICULUS,Cassiculus melanicterus,Yellow-winged Cacique
ICTERIDAE,PSAROCOLIUS,Psarocolius wagleri,Chestnut-headed Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius wagleri,Chestnut-headed Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius atrovirens,Dusky-green Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius angustifrons,Russet-backed Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius angustifrons,Russet-backed Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius angustifrons,Russet-backed Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius angustifrons,Russet-backed Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius angustifrons,Russet-backed Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius angustifrons,Russet-backed Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius angustifrons,Russet-backed Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius decumanus,Crested Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius decumanus,Crested Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius decumanus,Crested Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius decumanus,Crested Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius viridis,Green Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius bifasciatus,Olive Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius bifasciatus,Olive Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius bifasciatus,Olive Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius montezuma,Montezuma Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius guatimozinus,Black Oropendola
ICTERIDAE,PSAROCOLIUS,Psarocolius cassini,Baudo Oropendola
ICTERIDAE,PROCACICUS,Procacicus solitarius,Solitary Cacique
ICTERIDAE,CACICUS,Cacicus chrysopterus,Golden-winged Cacique
ICTERIDAE,CACICUS,Cacicus koepckeae,Selva Cacique
ICTERIDAE,CACICUS,Cacicus sclateri,Ecuadorian Cacique
ICTERIDAE,CACICUS,Cacicus cela,Yellow-rumped Cacique
ICTERIDAE,CACICUS,Cacicus cela,Yellow-rumped Cacique
ICTERIDAE,CACICUS,Cacicus cela,Yellow-rumped Cacique
ICTERIDAE,CACICUS,Cacicus uropygialis,Scarlet-rumped Cacique
ICTERIDAE,CACICUS,Cacicus uropygialis,Scarlet-rumped Cacique
ICTERIDAE,CACICUS,Cacicus uropygialis,Scarlet-rumped Cacique
ICTERIDAE,CACICUS,Cacicus chrysonotus,Mountain Cacique
ICTERIDAE,CACICUS,Cacicus chrysonotus,Mountain Cacique
ICTERIDAE,CACICUS,Cacicus chrysonotus,Mountain Cacique
ICTERIDAE,CACICUS,Cacicus latirostris,Band-tailed Oropendola
ICTERIDAE,CACICUS,Cacicus oseryi,Casqued Oropendola
ICTERIDAE,CACICUS,Cacicus haemorrhous,Red-rumped Cacique
ICTERIDAE,CACICUS,Cacicus haemorrhous,Red-rumped Cacique
ICTERIDAE,CACICUS,Cacicus haemorrhous,Red-rumped Cacique
ICTERIDAE,ICTERUS,Icterus parisorum,Scott's Oriole
ICTERIDAE,ICTERUS,Icterus chrysater,Yellow-backed Oriole
ICTERIDAE,ICTERUS,Icterus chrysater,Yellow-backed Oriole
ICTERIDAE,ICTERUS,Icterus chrysater,Yellow-backed Oriole
ICTERIDAE,ICTERUS,Icterus graduacauda,Audubon's Oriole
ICTERIDAE,ICTERUS,Icterus graduacauda,Audubon's Oriole
ICTERIDAE,ICTERUS,Icterus graduacauda,Audubon's Oriole
ICTERIDAE,ICTERUS,Icterus graduacauda,Audubon's Oriole
ICTERIDAE,ICTERUS,Icterus leucopteryx,Jamaican Oriole
ICTERIDAE,ICTERUS,Icterus leucopteryx,Jamaican Oriole
ICTERIDAE,ICTERUS,Icterus leucopteryx,Jamaican Oriole
ICTERIDAE,ICTERUS,Icterus auratus,Orange Oriole
ICTERIDAE,ICTERUS,Icterus gularis,Altamira Oriole
ICTERIDAE,ICTERUS,Icterus gularis,Altamira Oriole
ICTERIDAE,ICTERUS,Icterus gularis,Altamira Oriole
ICTERIDAE,ICTERUS,Icterus nigrogularis,Yellow Oriole
ICTERIDAE,ICTERUS,Icterus nigrogularis,Yellow Oriole
ICTERIDAE,ICTERUS,Icterus nigrogularis,Yellow Oriole
ICTERIDAE,ICTERUS,Icterus nigrogularis,Yellow Oriole
ICTERIDAE,ICTERUS,Icterus bullockii,Bullock's Oriole
ICTERIDAE,ICTERUS,Icterus pustulatus,Streak-backed Oriole
ICTERIDAE,ICTERUS,Icterus pustulatus,Streak-backed Oriole
ICTERIDAE,ICTERUS,Icterus pustulatus,Streak-backed Oriole
ICTERIDAE,ICTERUS,Icterus pustulatus,Streak-backed Oriole
ICTERIDAE,ICTERUS,Icterus pustulatus,Streak-backed Oriole
ICTERIDAE,ICTERUS,Icterus pustulatus,Streak-backed Oriole
ICTERIDAE,ICTERUS,Icterus pustulatus,Streak-backed Oriole
ICTERIDAE,ICTERUS,Icterus pustulatus,Streak-backed Oriole
ICTERIDAE,ICTERUS,Icterus abeillei,Black-backed Oriole
ICTERIDAE,ICTERUS,Icterus galbula,Baltimore Oriole
ICTERIDAE,ICTERUS,Icterus mesomelas,Yellow-tailed Oriole
ICTERIDAE,ICTERUS,Icterus mesomelas,Yellow-tailed Oriole
ICTERIDAE,ICTERUS,Icterus mesomelas,Yellow-tailed Oriole
ICTERIDAE,ICTERUS,Icterus mesomelas,Yellow-tailed Oriole
ICTERIDAE,ICTERUS,Icterus pectoralis,Spot-breasted Oriole
ICTERIDAE,ICTERUS,Icterus pectoralis,Spot-breasted Oriole
ICTERIDAE,ICTERUS,Icterus pectoralis,Spot-breasted Oriole
ICTERIDAE,ICTERUS,Icterus pectoralis,Spot-breasted Oriole
ICTERIDAE,ICTERUS,Icterus graceannae,White-edged Oriole
ICTERIDAE,ICTERUS,Icterus jamacaii,Campo Troupial
ICTERIDAE,ICTERUS,Icterus icterus,Venezuelan Troupial
ICTERIDAE,ICTERUS,Icterus icterus,Venezuelan Troupial
ICTERIDAE,ICTERUS,Icterus icterus,Venezuelan Troupial
ICTERIDAE,ICTERUS,Icterus croconotus,Orange-backed Troupial
ICTERIDAE,ICTERUS,Icterus croconotus,Orange-backed Troupial
ICTERIDAE,ICTERUS,Icterus maculialatus,Bar-winged Oriole
ICTERIDAE,ICTERUS,Icterus wagleri,Black-vented Oriole
ICTERIDAE,ICTERUS,Icterus wagleri,Black-vented Oriole
ICTERIDAE,ICTERUS,Icterus cucullatus,Hooded Oriole
ICTERIDAE,ICTERUS,Icterus cucullatus,Hooded Oriole
ICTERIDAE,ICTERUS,Icterus cucullatus,Hooded Oriole
ICTERIDAE,ICTERUS,Icterus cucullatus,Hooded Oriole
ICTERIDAE,ICTERUS,Icterus cucullatus,Hooded Oriole
ICTERIDAE,ICTERUS,Icterus prosthemelas,Black-cowled Oriole
ICTERIDAE,ICTERUS,Icterus prosthemelas,Black-cowled Oriole
ICTERIDAE,ICTERUS,Icterus spurius,Orchard Oriole
ICTERIDAE,ICTERUS,Icterus spurius,Orchard Oriole
ICTERIDAE,ICTERUS,Icterus northropi,Bahama Oriole
ICTERIDAE,ICTERUS,Icterus melanopsis,Cuban Oriole
ICTERIDAE,ICTERUS,Icterus bonana,Martinique Oriole
ICTERIDAE,ICTERUS,Icterus portoricensis,Puerto Rican Oriole
ICTERIDAE,ICTERUS,Icterus oberi,Montserrat Oriole
ICTERIDAE,ICTERUS,Icterus laudabilis,St. Lucia Oriole
ICTERIDAE,ICTERUS,Icterus dominicensis,Hispaniolan Oriole
ICTERIDAE,ICTERUS,Icterus auricapillus,Orange-crowned Oriole
ICTERIDAE,ICTERUS,Icterus pyrrhopterus,Variable Oriole
ICTERIDAE,ICTERUS,Icterus pyrrhopterus,Variable Oriole
ICTERIDAE,ICTERUS,Icterus cayanensis,Epaulet Oriole
ICTERIDAE,ICTERUS,Icterus cayanensis,Epaulet Oriole
ICTERIDAE,NESOPSAR,Nesopsar nigerrimus,Jamaican Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius phoeniceus,Red-winged Blackbird
ICTERIDAE,AGELAIUS,Agelaius assimilis,Red-shouldered Blackbird
ICTERIDAE,AGELAIUS,Agelaius tricolor,Tricolored Blackbird
ICTERIDAE,AGELAIUS,Agelaius humeralis,Tawny-shouldered Blackbird
ICTERIDAE,AGELAIUS,Agelaius humeralis,Tawny-shouldered Blackbird
ICTERIDAE,AGELAIUS,Agelaius xanthomus,Yellow-shouldered Blackbird
ICTERIDAE,AGELAIUS,Agelaius xanthomus,Yellow-shouldered Blackbird
ICTERIDAE,MOLOTHRUS,Molothrus rufoaxillaris,Screaming Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus oryzivorus,Giant Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus oryzivorus,Giant Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus aeneus,Bronzed Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus aeneus,Bronzed Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus aeneus,Bronzed Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus aeneus,Bronzed Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus bonariensis,Shiny Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus bonariensis,Shiny Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus bonariensis,Shiny Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus bonariensis,Shiny Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus bonariensis,Shiny Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus bonariensis,Shiny Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus bonariensis,Shiny Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus ater,Brown-headed Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus ater,Brown-headed Cowbird
ICTERIDAE,MOLOTHRUS,Molothrus ater,Brown-headed Cowbird
ICTERIDAE,DIVES,Dives dives,Melodious Blackbird
ICTERIDAE,DIVES,Dives warczewiczi,Scrub Blackbird
ICTERIDAE,DIVES,Dives warczewiczi,Scrub Blackbird
ICTERIDAE,PTILOXENA,Ptiloxena atroviolacea,Cuban Blackbird
ICTERIDAE,EUPHAGUS,Euphagus carolinus,Rusty Blackbird
ICTERIDAE,EUPHAGUS,Euphagus carolinus,Rusty Blackbird
ICTERIDAE,EUPHAGUS,Euphagus cyanocephalus,Brewer's Blackbird
ICTERIDAE,QUISCALUS,Quiscalus quiscula,Common Grackle
ICTERIDAE,QUISCALUS,Quiscalus quiscula,Common Grackle
